#term ID	term description	observed gene count	background gene count	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
mmu05150	Staphylococcus aureus infection	18	50	1.8700000000000003e-12	Itgb2,C3,Fcgr1,C1qc,H2-DMa,C1qb,H2-Ab1,H2-Aa,C1qa,Cfd,Fpr2,Itgam,C4b,H2-Eb1,Fcgr4,Icam1,H2-DMb1,Fcgr3	Itgb2,C3,Fcgr1,C1qc,H2-DMa,C1qb,H2-Ab1,H2-Aa,C1qa,Cfd,Fpr2,Itgam,C4b,H2-Eb1,Fcgr4,Icam1,H2-DMb1,Fcgr3
mmu05152	Tuberculosis	28	172	1.8700000000000003e-12	Itgb2,Lbp,Ksr1,Nos2,Ciita,C3,Il1b,Fcgr1,Clec4e,Itgax,Il10ra,H2-DMa,H2-Ab1,H2-Aa,Cd14,Tlr1,Stat1,Itgam,Cebpb,H2-Eb1,Plk3,Fcgr4,Fcer1g,Tlr9,Cd74,H2-DMb1,Syk,Fcgr3	Itgb2,Lbp,Ksr1,Nos2,Ciita,C3,Il1b,Fcgr1,Clec4e,Itgax,Il10ra,H2-DMa,H2-Ab1,H2-Aa,Cd14,Tlr1,Stat1,Itgam,Cebpb,H2-Eb1,Plk3,Fcgr4,Fcer1g,Tlr9,Cd74,H2-DMb1,Syk,Fcgr3
mmu05140	Leishmaniasis	19	65	2.5699999999999998e-12	Itgb2,Cybb,Ncf1,Nos2,Nfkbia,C3,Il1b,Fcgr1,H2-DMa,H2-Ab1,H2-Aa,Stat1,Itgam,H2-Eb1,Fcgr4,Ncf4,H2-DMb1,Fcgr3,Ncf2	Itgb2,Cybb,Ncf1,Nos2,Nfkbia,C3,Il1b,Fcgr1,H2-DMa,H2-Ab1,H2-Aa,Stat1,Itgam,H2-Eb1,Fcgr4,Ncf4,H2-DMb1,Fcgr3,Ncf2
mmu04380	Osteoclast differentiation	22	122	9.02e-11	Spi1,Ncf1,Nfkbia,Csf1r,Il1b,Fcgr1,Tyrobp,Btk,Blnk,Socs3,Stat1,Nfatc2,Pirb,Fcgr4,Plcg2,Ncf4,Nfkb2,Syk,Irf9,Nfatc1,Fcgr3,Ncf2	Spi1,Ncf1,Nfkbia,Csf1r,Il1b,Fcgr1,Tyrobp,Btk,Blnk,Socs3,Stat1,Nfatc2,Pirb,Fcgr4,Plcg2,Ncf4,Nfkb2,Syk,Irf9,Nfatc1,Fcgr3,Ncf2
mmu04640	Hematopoietic cell lineage	19	90	2.22e-10	Cd22,Csf1r,Il1r2,Il1b,Il6ra,Fcgr1,Cd38,Il4ra,H2-DMa,Flt3,H2-Ab1,H2-Aa,Cd14,Itgam,H2-Eb1,Csf2ra,Cd37,Csf3r,H2-DMb1	Cd22,Csf1r,Il1r2,Il1b,Il6ra,Fcgr1,Cd38,Il4ra,H2-DMa,Flt3,H2-Ab1,H2-Aa,Cd14,Itgam,H2-Eb1,Csf2ra,Cd37,Csf3r,H2-DMb1
mmu05168	Herpes simplex infection	25	202	2.9399999999999998e-09	Cfp,Cdc34,Nfkbia,C3,H2-K1,Irf7,Il1b,Oas3,H2-DMa,H2-Ab1,H2-Aa,Socs3,Oas2,Stat1,H2-Eb1,Pvrl2,Oas1a,Tlr9,H2-M9,Cd74,H2-DMb1,Taf10,Irf9,H2-Q6,H2-D1	Cfp,Cdc34,Nfkbia,C3,H2-K1,Irf7,Il1b,Oas3,H2-DMa,H2-Ab1,H2-Aa,Socs3,Oas2,Stat1,H2-Eb1,Nectin2,Oas1a,Tlr9,H2-M9,Cd74,H2-DMb1,Taf10,Irf9,H2-Q8,H2-D1
mmu04145	Phagosome	22	165	9.9e-09	Itgb2,Cybb,Ncf1,C3,H2-K1,Fcgr1,H2-DMa,H2-Ab1,H2-Aa,Cd14,Itgam,H2-Eb1,Fcgr4,Scarb1,H2-M9,Ncf4,Nos1,H2-DMb1,Fcgr3,H2-Q6,H2-D1,Ncf2	Itgb2,Cybb,Ncf1,C3,H2-K1,Fcgr1,H2-DMa,H2-Ab1,H2-Aa,Cd14,Itgam,H2-Eb1,Fcgr4,Scarb1,H2-M9,Ncf4,Nos1,H2-DMb1,Fcgr3,H2-Q8,H2-D1,Ncf2
mmu04662	B cell receptor signaling pathway	15	69	1.78e-08	Cd22,Nfkbia,Ifitm1,Cd72,Btk,Lyn,Pik3ap1,Blnk,Nfatc2,Pirb,Plcg2,Syk,Inpp5d,Nfatc1,Rasgrp3	Cd22,Nfkbia,Ifitm1,Cd72,Btk,Lyn,Pik3ap1,Blnk,Nfatc2,Pirb,Plcg2,Syk,Inpp5d,Nfatc1,Rasgrp3
mmu04060	Cytokine-cytokine receptor interaction	25	252	1.3e-07	Pdgfb,Ccl8,Cxcl16,Ccl6,Ccl9,Flt4,Osmr,Cxcl13,Csf1r,Ccr1,Il1r2,Il1b,Il6ra,Tnfrsf1b,Tnfrsf9,Flt1,Il4ra,Il10ra,Flt3,Il22ra2,Csf2ra,Csf2rb,Csf2rb2,Cntfr,Csf3r	Pdgfb,Ccl8,Cxcl16,Ccl6,Ccl9,Flt4,Osmr,Cxcl13,Csf1r,Ccr1,Il1r2,Il1b,Il6ra,Tnfrsf1b,Tnfrsf9,Flt1,Il4ra,Il10ra,Flt3,Il22ra2,Csf2ra,Csf2rb,Csf2rb2,Cntfr,Csf3r
mmu04658	Th1 and Th2 cell differentiation	15	86	2.01e-07	Nfkbia,Notch1,Il4ra,H2-DMa,H2-Ab1,H2-Aa,Runx3,Jak3,Stat1,H2-Eb1,Nfatc2,Jag2,Dll4,H2-DMb1,Nfatc1	Nfkbia,Notch1,Il4ra,H2-DMa,H2-Ab1,H2-Aa,Runx3,Jak3,Stat1,H2-Eb1,Nfatc2,Jag2,Dll4,H2-DMb1,Nfatc1
