#term ID	term description	observed gene count	background gene count	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0051087	chaperone binding	6	94	0.0061	Ahsa2,Ahsa1,Slc25a17,Alb,Hspe1,Timm9	Ahsa2,Ahsa1,Slc25a17,Alb,Hspe1,Timm9
GO:0004596	peptide alpha-N-acetyltransferase activity	3	9	0.0066	Naa20,Naa30,Naa50	Naa20,Naa30,Naa50
GO:0005504	fatty acid binding	4	40	0.0103	Dgat1,Alb,Ffar4,Apoc1	Dgat1,Alb,Ffar4,Apoc1
GO:0030234	enzyme regulator activity	15	894	0.0103	Pdgfb,Ahsa2,Ahsa1,Ccnl1,Mug1,Timp4,Pzp,Ppp1r15b,Serpina1c,Serpina1a,Hsp90aa1,Apoc1,Xiap,Als2cl,Apoe	Pdgfb,Ahsa2,Ahsa1,Ccnl1,Mug1,Timp4,Pzp,Ppp1r15b,Serpina1c,Serpina1a,Hsp90aa1,Apoc1,Xiap,Als2cl,Apoe
GO:0048156	tau protein binding	3	20	0.0204	Hsp90aa1,Sgk1,Apoe	Hsp90aa1,Sgk1,Apoe
GO:0004866	endopeptidase inhibitor activity	6	166	0.0209	Mug1,Timp4,Pzp,Serpina1c,Serpina1a,Xiap	Mug1,Timp4,Pzp,Serpina1c,Serpina1a,Xiap
GO:0005488	binding	75	10884	0.0209	Gmpr,Mcts1,Pdgfb,Chordc1,Nudt14,Cacybp,Mapkapk2,Tbx3,Pex13,Ahsa2,Ube2b,Galk1,Fam101b,Ahsa1,Mterfd1,Slc25a17,Dgat1,Gpihbp1,Chkb,March5,Rbp4,Coq10b,Armc1,Ndufaf4,Cmpk1,Rbp7,Mrpl20,Alb,Timp4,Pzp,Hccs,Trappc4,Mlh1,Hey1,Ushbp1,Cd59a,Timm8a1,Ptges3,Sc5d,Tcim,Trmt10c,Ffar4,Lipg,Zfand6,Serpina1c,Hspe1,Hspa4l,Uqcrh,Sox7,Ptcd3,Dio2,Serpina1a,Sumo1,Hsp90aa1,Car4,Ugp2,Adora2a,Sult1a1,Cd300lg,Apoc1,Mkks,Cxcl9,Xiap,Slc12a2,Sgk1,Als2cl,Crem,Adcy3,Rab9,Bud31,Ube2f,Timm9,G3bp2,Rabggtb,Apoe	Gmpr,Mcts1,Pdgfb,Chordc1,Nudt14,Cacybp,Mapkapk2,Tbx3,Pex13,Ahsa2,Ube2b,Gk,Fam101b,Ahsa1,Mterf3,Slc25a17,Dgat1,Gpihbp1,Chkb,March5,Rbp4,Coq10b,Armc1,Ndufaf4,Cmpk1,Rbp7,Mrpl20,Alb,Timp4,Pzp,Hccs,Trappc4,Mlh1,Hey1,Ushbp1,Cd59a,Timm8a1,Ptges3,Sc5d,1810011O10Rik,Trmt10c,Ffar4,Lipg,Zfand6,Serpina1c,Hspe1,Hspa4l,Uqcrh,Sox7,Ptcd3,Dio2,Serpina1a,Sumo1,Hsp90aa1,Car4,Ugp2,Adora2a,Sult1a1,Cd300lg,Apoc1,Mkks,Cxcl9,Xiap,Slc12a2,Sgk1,Als2cl,Crem,Adcy3,Rab9,Bud31,Ube2f,Timm9,G3bp2,Rabggtb,Apoe
GO:0032557	pyrimidine ribonucleotide binding	2	5	0.0231	Hsp90aa1,Ugp2	Hsp90aa1,Ugp2
GO:0051082	unfolded protein binding	4	77	0.0318	Ptges3,Hspe1,Hsp90aa1,Mkks	Ptges3,Hspe1,Hsp90aa1,Mkks
GO:0019840	isoprenoid binding	3	35	0.0324	Rbp4,Rbp7,Rabggtb	Rbp4,Rbp7,Rabggtb
GO:0036094	small molecule binding	24	2364	0.0324	Chordc1,Mapkapk2,Ube2b,Galk1,Dgat1,Chkb,Rbp4,Cmpk1,Rbp7,Alb,Mlh1,Ffar4,Hspe1,Hspa4l,Hsp90aa1,Ugp2,Sult1a1,Apoc1,Mkks,Sgk1,Adcy3,Rab9,Ube2f,Apoe	Chordc1,Mapkapk2,Ube2b,Gk,Dgat1,Chkb,Rbp4,Cmpk1,Rbp7,Alb,Mlh1,Ffar4,Hspe1,Hspa4l,Hsp90aa1,Ugp2,Sult1a1,Apoc1,Mkks,Sgk1,Adcy3,Rab9,Ube2f,Apoe
GO:0016740	transferase activity	22	2110	0.0341	Naa20,Mapkapk2,Ube2b,Galk1,Dgat1,Chkb,March5,Cmpk1,Nnmt,Naa30,Ptges3,Trmt10c,Naa50,St3gal5,Sumo1,Hsp90aa1,Ugp2,Sult1a1,Xiap,Sgk1,Ube2f,Rabggtb	Naa20,Mapkapk2,Ube2b,Gk,Dgat1,Chkb,March5,Cmpk1,Nnmt,Naa30,Ptges3,Trmt10c,Naa50,St3gal5,Sumo1,Hsp90aa1,Ugp2,Sult1a1,Xiap,Sgk1,Ube2f,Rabggtb
GO:0098772	molecular function regulator	18	1573	0.0346	Pdgfb,Ahsa2,Ahsa1,Ccnl1,Mug1,Timp4,Pzp,Trappc4,Ppp1r15b,Serpina1c,Serpina1a,Sumo1,Hsp90aa1,Apoc1,Cxcl9,Xiap,Als2cl,Apoe	Pdgfb,Ahsa2,Ahsa1,Ccnl1,Mug1,Timp4,Pzp,Trappc4,Ppp1r15b,Serpina1c,Serpina1a,Sumo1,Hsp90aa1,Apoc1,Cxcl9,Xiap,Als2cl,Apoe
GO:0004867	serine-type endopeptidase inhibitor activity	4	95	0.0419	Mug1,Pzp,Serpina1c,Serpina1a	Mug1,Pzp,Serpina1c,Serpina1a
GO:0051879	Hsp90 protein binding	3	42	0.0419	Chordc1,Ahsa1,Ptges3	Chordc1,Ahsa1,Ptges3
