#term ID	term description	observed gene count	background gene count	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
mmu04142	Lysosome	58	123	1.5100000000000001e-27	Gm2a,Naglu,Acp2,Napsa,Dnase2a,Ctsb,Neu1,M6pr,Atp6v0d1,Galns,Ctsk,Ctss,Ctsz,Gnptab,Galc,Lgmn,Npc2,Ctsl,Hexb,Cln5,Naga,Litaf,Slc11a2,Nagpa,Igf2r,Atp6v0c,Npc1,Hexa,Gusb,Slc11a1,Atp6v0d2,Fuca1,Ctsc,Tpp1,Gla,Lamp1,Asah1,Man2b1,Pla2g15,Ctsh,Gns,Atp6v0a1,Atp6v0b,Lamp2,Lipa,Glb1,Cln3,Ctsa,Cd63,Psap,Clta,Cd68,Ap1s2,Laptm5,Tcirg1,Ctsd,Acp5,Gba	Gm2a,Naglu,Acp2,Napsa,Dnase2a,Ctsb,Neu1,M6pr,Atp6v0d1,Galns,Ctsk,Ctss,Ctsz,Gnptab,Galc,Lgmn,Npc2,Ctsl,Hexb,Cln5,Naga,Litaf,Slc11a2,Nagpa,Igf2r,Atp6v0c,Npc1,Hexa,Gusb,Slc11a1,Atp6v0d2,Fuca1,Ctsc,Tpp1,Gla,Lamp1,Asah1,Man2b1,Pla2g15,Ctsh,Gns,Atp6v0a1,Atp6v0b,Lamp2,Lipa,Glb1,Cln3,Ctsa,Cd63,Psap,Clta,Cd68,Ap1s2,Laptm5,Tcirg1,Ctsd,Acp5,Gba
mmu04145	Phagosome	55	165	1.76e-20	Itgb2,Tubb6,Calr,Atp6v1b2,M6pr,Cd209a,Atp6v0d1,Cybb,Ctss,Ncf1,H2-M2,Cyba,Atp6v1e1,Ctsl,Atp6v1c1,Atp6v0c,C3,H2-K1,Msr1,Mrc1,Tlr2,Fcgr1,Atp6v0d2,Olr1,Lamp1,H2-DMa,H2-Ab1,Atp6v0a1,Thbs1,Tlr4,H2-Aa,Atp6v0b,Tuba1c,Lamp2,Itga2,Cd14,Tlr6,C1ra,Rab7b,Itgam,Actg1,H2-Eb1,Fcgr4,Scarb1,Ncf4,Nos1,H2-T23,H2-T24,H2-DMb1,Atp6v1a,Tcirg1,Atp6v0e,Fcgr3,H2-D1,Ncf2	Itgb2,Tubb6,Calr,Atp6v1b2,M6pr,Cd209a,Atp6v0d1,Cybb,Ctss,Ncf1,H2-M2,Cyba,Atp6v1e1,Ctsl,Atp6v1c1,Atp6v0c,C3,H2-K1,Msr1,Mrc1,Tlr2,Fcgr1,Atp6v0d2,Olr1,Lamp1,H2-DMa,H2-Ab1,Atp6v0a1,Thbs1,Tlr4,H2-Aa,Atp6v0b,Tuba1c,Lamp2,Itga2,Cd14,Tlr6,C1ra,Rab7b,Itgam,Actg1,H2-Eb1,Fcgr4,Scarb1,Ncf4,Nos1,H2-T23,H2-T24,H2-DMb1,Atp6v1a,Tcirg1,Atp6v0e,Fcgr3,H2-D1,Ncf2
mmu05152	Tuberculosis	53	172	1.3299999999999999e-18	Itgb2,Tgfb1,Bid,Cd209a,Atp6v0d1,Ctss,Lbp,Nos2,Vdr,Ciita,Il10rb,Atp6v0c,C3,Tnf,Il6,Casp8,Mrc1,Il1b,Il1a,Tlr2,Fcgr1,Atp6v0d2,Clec4e,Tnfrsf1a,Itgax,Lamp1,Il10ra,Myd88,H2-DMa,H2-Ab1,Atp6v0a1,Tlr4,H2-Aa,Atp6v0b,Lamp2,Cd14,Tlr1,Tlr6,Itgam,H2-Eb1,Irak4,Plk3,Fcgr4,Fcer1g,Tlr9,Cd74,Card9,H2-DMb1,Syk,Tcirg1,Ctsd,Sphk1,Fcgr3	Itgb2,Tgfb1,Bid,Cd209a,Atp6v0d1,Ctss,Lbp,Nos2,Vdr,Ciita,Il10rb,Atp6v0c,C3,Tnf,Il6,Casp8,Mrc1,Il1b,Il1a,Tlr2,Fcgr1,Atp6v0d2,Clec4e,Tnfrsf1a,Itgax,Lamp1,Il10ra,Myd88,H2-DMa,H2-Ab1,Atp6v0a1,Tlr4,H2-Aa,Atp6v0b,Lamp2,Cd14,Tlr1,Tlr6,Itgam,H2-Eb1,Irak4,Plk3,Fcgr4,Fcer1g,Tlr9,Cd74,Card9,H2-DMb1,Syk,Tcirg1,Ctsd,Sphk1,Fcgr3
mmu05323	Rheumatoid arthritis	37	81	2.0899999999999998e-17	Ccl2,Ccl12,Itgb2,Ccl3,Tgfb1,Atp6v1b2,Atp6v0d1,Ctsk,Tnfsf13,Atp6v1e1,Ctsl,Atp6v1c1,Atp6v0c,Tnf,Il6,Il1b,Il1a,Tlr2,Atp6v0d2,Cxcl5,Mmp3,H2-DMa,H2-Ab1,Atp6v0a1,Tlr4,H2-Aa,Atp6v0b,Cxcl12,H2-Eb1,Icam1,Cd86,Cd80,H2-DMb1,Atp6v1a,Tcirg1,Acp5,Atp6v0e	Ccl2,Ccl12,Itgb2,Ccl3,Tgfb1,Atp6v1b2,Atp6v0d1,Ctsk,Tnfsf13,Atp6v1e1,Ctsl,Atp6v1c1,Atp6v0c,Tnf,Il6,Il1b,Il1a,Tlr2,Atp6v0d2,Cxcl5,Mmp3,H2-DMa,H2-Ab1,Atp6v0a1,Tlr4,H2-Aa,Atp6v0b,Cxcl12,H2-Eb1,Icam1,Cd86,Cd80,H2-DMb1,Atp6v1a,Tcirg1,Acp5,Atp6v0e
mmu04380	Osteoclast differentiation	42	122	2.91e-16	Spi1,Tgfb1,Ctsk,Ncf1,Cyba,Grb2,Trem2,Tnf,Csf1r,Il1b,Il1a,Fcgr1,Tnfrsf1a,Tyrobp,Btk,Pik3cb,Lilra6,Blnk,Socs3,Sirpb1c,Junb,Gm14548,Tec,Nfatc2,Pirb,Fcgr4,Tnfrsf11b,Plcg2,Sirpb1b,Ncf4,Sirpb1a,Sirpa,Lilrb4,Pik3cd,Pira2,Nfkb2,Syk,Irf9,Acp5,Nfatc1,Fcgr3,Ncf2	Spi1,Tgfb1,Ctsk,Ncf1,Cyba,Grb2,Trem2,Tnf,Csf1r,Il1b,Il1a,Fcgr1,Tnfrsf1a,Tyrobp,Btk,Pik3cb,Lilra6,Blnk,Socs3,LOC100038947,Junb,Gm14548,Tec,Nfatc2,Pirb,Fcgr4,Tnfrsf11b,Plcg2,Sirpb1b,Ncf4,Sirpb1a,Sirpa,Lilrb4a,Pik3cd,Pira2,Nfkb2,Syk,Irf9,Acp5,Nfatc1,Fcgr3,Ncf2
mmu04060	Cytokine-cytokine receptor interaction	56	252	1.63e-14	Ccl2,Ccl12,Pdgfb,Acvr1b,Ccl3,Tgfb1,Il7r,Ccl8,Cd40,Tnfsf13,Cxcl16,Ccl6,Ccl4,Ccl9,Ccl7,Osmr,Il10rb,Cxcl13,Tnfrsf21,Tnf,Csf1r,Il6,Ccr1,Il1r2,Il1b,Il1a,Il6ra,Pdgfc,Tnfsf8,Tnfrsf1b,Hgf,Tnfrsf9,Cxcl5,Cxcl1,Tnfrsf1a,Il4ra,Il13ra1,Cx3cl1,Il10ra,Crlf2,Inhbb,Cxcr3,Cxcr4,Cx3cr1,Lif,Cxcl12,Osm,Cxcl2,Csf2ra,Tnfrsf11b,Il3ra,Csf2rb,Csf2rb2,Csf3r,Ccr5,Ccr2	Ccl2,Ccl12,Pdgfb,Acvr1b,Ccl3,Tgfb1,Il7r,Ccl8,Cd40,Tnfsf13,Cxcl16,Ccl6,Ccl4,Ccl9,Ccl7,Osmr,Il10rb,Cxcl13,Tnfrsf21,Tnf,Csf1r,Il6,Ccr1,Il1r2,Il1b,Il1a,Il6ra,Pdgfc,Tnfsf8,Tnfrsf1b,Hgf,Tnfrsf9,Cxcl5,Cxcl1,Tnfrsf1a,Il4ra,Il13ra1,Cx3cl1,Il10ra,Crlf2,Inhbb,Cxcr3,Cxcr4,Cx3cr1,Lif,Cxcl12,Osm,Cxcl2,Csf2ra,Tnfrsf11b,Il3ra,Csf2rb,Csf2rb2,Csf3r,Ccr5,Ccr2
mmu04621	NOD-like receptor signaling pathway	45	164	1.75e-14	Ccl2,Ccl12,Ctsb,Cybb,Cyba,Trpv2,Tnfaip3,Ripk3,Tnf,Irf7,Il6,Casp4,Casp1,Casp8,Il1b,Txn1,Cxcl1,Myd88,Oas3,Itpr3,Tlr4,AI607873,Nod1,Pstpip1,Naip5,Nlrc4,Oas2,Irak4,Cxcl2,Oas1a,Oas1g,Mefv,Card9,P2rx7,Nlrp3,Plcb2,Trpm2,Nlrp1b,Ifi204,Tmem173,Naip6,Naip2,Aim2,Irf9,Panx1	Ccl2,Ccl12,Ctsb,Cybb,Cyba,Trpv2,Tnfaip3,Ripk3,Tnf,Irf7,Il6,Casp4,Casp1,Casp8,Il1b,Txn1,Cxcl1,Myd88,Oas3,Itpr3,Tlr4,AI607873,Nod1,Pstpip1,Naip5,Nlrc4,Oas2,Irak4,Cxcl2,Oas1a,Oas1g,Mefv,Card9,P2rx7,Nlrp3,Plcb2,Trpm2,Nlrp1b,Ifi204,Tmem173,Naip6,Naip2,Aim2,Irf9,Panx1
mmu05140	Leishmaniasis	28	65	7.36e-13	Itgb2,Tgfb1,Cybb,Ncf1,Cyba,Nos2,C3,Tnf,Il1b,Il1a,Tlr2,Fcgr1,Ptgs2,Myd88,H2-DMa,H2-Ab1,Tlr4,H2-Aa,Itgam,H2-Eb1,Irak4,Fcgr4,Ncf4,Itga4,H2-DMb1,Ptpn6,Fcgr3,Ncf2	Itgb2,Tgfb1,Cybb,Ncf1,Cyba,Nos2,C3,Tnf,Il1b,Il1a,Tlr2,Fcgr1,Ptgs2,Myd88,H2-DMa,H2-Ab1,Tlr4,H2-Aa,Itgam,H2-Eb1,Irak4,Fcgr4,Ncf4,Itga4,H2-DMb1,Ptpn6,Fcgr3,Ncf2
mmu04062	Chemokine signaling pathway	44	179	8.109999999999999e-13	Ccl2,Ccl12,Ccl3,Hck,Vav1,Ccl8,Ncf1,Cxcl16,Ccl6,Ccl4,Ccl9,Ccl7,Grb2,Cxcl13,Ccr1,Nras,Fgr,Cxcl5,Cxcl1,Was,Cx3cl1,Pik3cb,Prex1,Lyn,Gngt2,Cxcr3,Cxcr4,Jak3,Vav2,Cx3cr1,Rap1b,Elmo1,Cxcl12,Cxcl2,Dock2,Arrb1,Plcb2,Pik3cd,Arrb2,Ptk2b,Ccr5,Stat3,Shc2,Ccr2	Ccl2,Ccl12,Ccl3,Hck,Vav1,Ccl8,Ncf1,Cxcl16,Ccl6,Ccl4,Ccl9,Ccl7,Grb2,Cxcl13,Ccr1,Nras,Fgr,Cxcl5,Cxcl1,Was,Cx3cl1,Pik3cb,Prex1,Lyn,Gngt2,Cxcr3,Cxcr4,Jak3,Vav2,Cx3cr1,Rap1b,Elmo1,Cxcl12,Cxcl2,Dock2,Arrb1,Plcb2,Pik3cd,Arrb2,Ptk2b,Ccr5,Stat3,Shc2,Ccr2
mmu05150	Staphylococcus aureus infection	25	50	1.05e-12	Itgb2,C3,Cfb,Fcgr1,C1qc,H2-DMa,C1qb,H2-Ab1,H2-Aa,C3ar1,C1qa,Cfd,C1ra,Itgam,C4b,Ptafr,H2-Eb1,Cfi,Fcgr4,Icam1,Selplg,H2-DMb1,Selp,C5ar1,Fcgr3	Itgb2,C3,Cfb,Fcgr1,C1qc,H2-DMa,C1qb,H2-Ab1,H2-Aa,C3ar1,C1qa,Cfd,C1ra,Itgam,C4b,Ptafr,H2-Eb1,Cfi,Fcgr4,Icam1,Selplg,H2-DMb1,Selp,C5ar1,Fcgr3
