#term ID	term description	observed gene count	background gene count	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0005509	calcium ion binding	31	594	3.38e-09	ENSMUSP00000001046,ENSMUSP00000003843,ENSMUSP00000020169,ENSMUSP00000022660,ENSMUSP00000023673,ENSMUSP00000024660,ENSMUSP00000025561,ENSMUSP00000026890,ENSMUSP00000027874,ENSMUSP00000028239,ENSMUSP00000028612,ENSMUSP00000028633,ENSMUSP00000028689,ENSMUSP00000031982,ENSMUSP00000032895,ENSMUSP00000044004,ENSMUSP00000045856,ENSMUSP00000046199,ENSMUSP00000048334,ENSMUSP00000054583,ENSMUSP00000063707,ENSMUSP00000068389,ENSMUSP00000070847,ENSMUSP00000074681,ENSMUSP00000104872,ENSMUSP00000116271,ENSMUSP00000117636,ENSMUSP00000119790,ENSMUSP00000123924,ENSMUSP00000128202,ENSMUSP00000137523	Anxa1,C1ra,Ccbe1,Cd248,Cdh11,Clec3b,Enpp3,F10,Fbln1,Fbln2,Fbn1,Gsn,Heg1,Hpgds,Lcp1,Loxl2,Lrp1,Lrp4,Man1a,Matn2,Nucb2,Pamr1,Runx1,S100a4,Sele,Selp,Smoc2,Stab1,Sulf1,Sulf2,Svep1
GO:0005539	glycosaminoglycan binding	16	184	3.50e-07	ENSMUSP00000005218,ENSMUSP00000005255,ENSMUSP00000015498,ENSMUSP00000024660,ENSMUSP00000026890,ENSMUSP00000028633,ENSMUSP00000029623,ENSMUSP00000031731,ENSMUSP00000033952,ENSMUSP00000046199,ENSMUSP00000062333,ENSMUSP00000097097,ENSMUSP00000099826,ENSMUSP00000100924,ENSMUSP00000107607,ENSMUSP00000123924	Ccdc80,Cd44,Cfh,Clec3b,Col23a1,Dcn,Fbn1,Pcolce,Pcolce2,Selp,Sfrp1,Smoc2,Stab1,Tgfbr2,Tlr2,Wisp1
GO:0044877	protein-containing complex binding	37	1094	1.24e-06	ENSMUSP00000000299,ENSMUSP00000005255,ENSMUSP00000015498,ENSMUSP00000015664,ENSMUSP00000017590,ENSMUSP00000021283,ENSMUSP00000021950,ENSMUSP00000027966,ENSMUSP00000028239,ENSMUSP00000028633,ENSMUSP00000029574,ENSMUSP00000029623,ENSMUSP00000030693,ENSMUSP00000031731,ENSMUSP00000034774,ENSMUSP00000034915,ENSMUSP00000035400,ENSMUSP00000035802,ENSMUSP00000037719,ENSMUSP00000044004,ENSMUSP00000046199,ENSMUSP00000053394,ENSMUSP00000054583,ENSMUSP00000077546,ENSMUSP00000077873,ENSMUSP00000083587,ENSMUSP00000085192,ENSMUSP00000100924,ENSMUSP00000101472,ENSMUSP00000104322,ENSMUSP00000107873,ENSMUSP00000109705,ENSMUSP00000113852,ENSMUSP00000114350,ENSMUSP00000116271,ENSMUSP00000117636,ENSMUSP00000127173	C1qtnf1,Capg,Ccbe1,Col16a1,Col3a1,Ctsh,Ctsk,Dbn1,Dcn,Ephb2,Fbln1,Fbn1,Fcgr2b,Fcgr4,Fgr,Gas7,Gsn,Icam1,Itga11,Itgb2,Lcp1,Lgals3,Lrp1,Nckap1l,Pcolce,Pcolce2,Pdgfra,Pik3r5,Pirb,S1pr2,Stab1,Syk,Tgfbi,Tlr2,Vcam1,Vwf,Wisp1
GO:0005102	signaling receptor binding	44	1515	2.50e-06	ENSMUSP00000001046,ENSMUSP00000001963,ENSMUSP00000003370,ENSMUSP00000004587,ENSMUSP00000005218,ENSMUSP00000005255,ENSMUSP00000016168,ENSMUSP00000018630,ENSMUSP00000026613,ENSMUSP00000028633,ENSMUSP00000028689,ENSMUSP00000029559,ENSMUSP00000029574,ENSMUSP00000029623,ENSMUSP00000030317,ENSMUSP00000030693,ENSMUSP00000031327,ENSMUSP00000032800,ENSMUSP00000032895,ENSMUSP00000033941,ENSMUSP00000033952,ENSMUSP00000035802,ENSMUSP00000037719,ENSMUSP00000038301,ENSMUSP00000045608,ENSMUSP00000053394,ENSMUSP00000054583,ENSMUSP00000062171,ENSMUSP00000062333,ENSMUSP00000062884,ENSMUSP00000082207,ENSMUSP00000083587,ENSMUSP00000085192,ENSMUSP00000090304,ENSMUSP00000100022,ENSMUSP00000101472,ENSMUSP00000102068,ENSMUSP00000107873,ENSMUSP00000113852,ENSMUSP00000114350,ENSMUSP00000116271,ENSMUSP00000124272,ENSMUSP00000127173,ENSMUSP00000137398	Ace,Ccl19,Ccl21c,Cd44,Clec11a,Col16a1,Col3a1,Cxcl1,Ephb2,Fbln1,Fbn1,Fgr,Flrt2,Gdf6,Gdf7,Gusb,Hck,Icam1,Il6ra,Itgb4,Lama2,Lbp,Lcp1,Lgals3,Lrp4,Nbl1,Nucb2,Pdgfra,Pdpn,Plat,S100a4,S1pr2,Sfrp1,Syk,Tgfbi,Tgfbr2,Tlr2,Tlr9,Tyrobp,Unc93b1,Vcam1,Vwf,Wisp1,Wnt9b
GO:0005178	integrin binding	12	114	2.50e-06	ENSMUSP00000005255,ENSMUSP00000028633,ENSMUSP00000029574,ENSMUSP00000035802,ENSMUSP00000037719,ENSMUSP00000053394,ENSMUSP00000054583,ENSMUSP00000083587,ENSMUSP00000085192,ENSMUSP00000107873,ENSMUSP00000113852,ENSMUSP00000116271	Col16a1,Col3a1,Fbln1,Fbn1,Icam1,Lcp1,S1pr2,Syk,Tgfbi,Vcam1,Vwf,Wisp1
GO:0030246	carbohydrate binding	17	265	2.52e-06	ENSMUSP00000004587,ENSMUSP00000020169,ENSMUSP00000022169,ENSMUSP00000022660,ENSMUSP00000026613,ENSMUSP00000026890,ENSMUSP00000027874,ENSMUSP00000031002,ENSMUSP00000034121,ENSMUSP00000051215,ENSMUSP00000056705,ENSMUSP00000069418,ENSMUSP00000070847,ENSMUSP00000076514,ENSMUSP00000107707,ENSMUSP00000114350,ENSMUSP00000123924	Atrnl1,C4b,Cd248,Clec11a,Clec3b,Clec7a,Enpp3,Galnt6,Gusb,Hexb,Hk3,Lgals3,Loxl2,Man2b1,Man2b2,Sele,Selp
GO:0038024	cargo receptor activity	10	79	5.54e-06	ENSMUSP00000020169,ENSMUSP00000022610,ENSMUSP00000022660,ENSMUSP00000029603,ENSMUSP00000044004,ENSMUSP00000046199,ENSMUSP00000050119,ENSMUSP00000052126,ENSMUSP00000091692,ENSMUSP00000125803	Ackr2,Enpp3,Folr2,Loxl2,Loxl4,Lrp1,Prss12,Scara5,Ssc5d,Stab1
GO:0005488	binding	167	10884	5.63e-06	ENSMUSP00000000299,ENSMUSP00000001046,ENSMUSP00000001147,ENSMUSP00000001547,ENSMUSP00000001963,ENSMUSP00000002180,ENSMUSP00000002883,ENSMUSP00000003017,ENSMUSP00000003370,ENSMUSP00000003843,ENSMUSP00000004587,ENSMUSP00000005218,ENSMUSP00000005255,ENSMUSP00000015171,ENSMUSP00000015278,ENSMUSP00000015484,ENSMUSP00000015498,ENSMUSP00000015664,ENSMUSP00000016168,ENSMUSP00000017544,ENSMUSP00000017590,ENSMUSP00000017604,ENSMUSP00000017637,ENSMUSP00000018630,ENSMUSP00000020169,ENSMUSP00000020204,ENSMUSP00000020655,ENSMUSP00000021231,ENSMUSP00000021283,ENSMUSP00000021950,ENSMUSP00000022169,ENSMUSP00000022660,ENSMUSP00000023673,ENSMUSP00000024660,ENSMUSP00000024829,ENSMUSP00000025230,ENSMUSP00000025523,ENSMUSP00000025561,ENSMUSP00000026613,ENSMUSP00000026890,ENSMUSP00000027368,ENSMUSP00000027581,ENSMUSP00000027874,ENSMUSP00000027966,ENSMUSP00000028239,ENSMUSP00000028328,ENSMUSP00000028612,ENSMUSP00000028633,ENSMUSP00000028689,ENSMUSP00000028897,ENSMUSP00000029140,ENSMUSP00000029559,ENSMUSP00000029574,ENSMUSP00000029623,ENSMUSP00000029771,ENSMUSP00000030317,ENSMUSP00000030336,ENSMUSP00000030693,ENSMUSP00000031002,ENSMUSP00000031327,ENSMUSP00000031668,ENSMUSP00000031731,ENSMUSP00000031982,ENSMUSP00000032800,ENSMUSP00000032895,ENSMUSP00000033053,ENSMUSP00000033149,ENSMUSP00000033941,ENSMUSP00000033952,ENSMUSP00000034121,ENSMUSP00000034187,ENSMUSP00000034285,ENSMUSP00000034774,ENSMUSP00000034915,ENSMUSP00000035400,ENSMUSP00000035404,ENSMUSP00000035802,ENSMUSP00000036338,ENSMUSP00000037719,ENSMUSP00000038301,ENSMUSP00000038732,ENSMUSP00000040171,ENSMUSP00000040246,ENSMUSP00000041157,ENSMUSP00000043101,ENSMUSP00000043918,ENSMUSP00000044004,ENSMUSP00000044072,ENSMUSP00000045036,ENSMUSP00000045608,ENSMUSP00000045856,ENSMUSP00000045864,ENSMUSP00000046199,ENSMUSP00000048092,ENSMUSP00000048334,ENSMUSP00000048350,ENSMUSP00000050119,ENSMUSP00000051215,ENSMUSP00000052126,ENSMUSP00000052777,ENSMUSP00000053394,ENSMUSP00000054583,ENSMUSP00000056705,ENSMUSP00000058761,ENSMUSP00000061519,ENSMUSP00000062171,ENSMUSP00000062333,ENSMUSP00000062884,ENSMUSP00000063511,ENSMUSP00000063707,ENSMUSP00000065456,ENSMUSP00000065877,ENSMUSP00000067527,ENSMUSP00000068389,ENSMUSP00000069418,ENSMUSP00000070847,ENSMUSP00000070925,ENSMUSP00000074681,ENSMUSP00000075772,ENSMUSP00000076514,ENSMUSP00000077546,ENSMUSP00000077873,ENSMUSP00000082207,ENSMUSP00000083587,ENSMUSP00000084887,ENSMUSP00000085192,ENSMUSP00000088774,ENSMUSP00000089801,ENSMUSP00000090304,ENSMUSP00000091330,ENSMUSP00000091692,ENSMUSP00000092637,ENSMUSP00000097097,ENSMUSP00000097860,ENSMUSP00000099491,ENSMUSP00000099806,ENSMUSP00000099826,ENSMUSP00000100022,ENSMUSP00000100924,ENSMUSP00000101472,ENSMUSP00000102068,ENSMUSP00000102192,ENSMUSP00000103015,ENSMUSP00000104322,ENSMUSP00000104872,ENSMUSP00000106907,ENSMUSP00000107607,ENSMUSP00000107707,ENSMUSP00000107873,ENSMUSP00000108260,ENSMUSP00000109705,ENSMUSP00000113852,ENSMUSP00000114350,ENSMUSP00000116271,ENSMUSP00000117636,ENSMUSP00000119790,ENSMUSP00000120881,ENSMUSP00000123201,ENSMUSP00000123924,ENSMUSP00000124272,ENSMUSP00000125803,ENSMUSP00000127173,ENSMUSP00000128202,ENSMUSP00000131355,ENSMUSP00000137398,ENSMUSP00000137523,ENSMUSP00000140721	Abca8a,Abca9,Abcc3,Abcg1,Ace,Ackr2,Adamts2,Adamtsl2,Aff3,Aldh1a3,Anpep,Anxa1,Atrnl1,Bace2,Bicc1,C1qb,C1qtnf1,C1ra,C2,C3ar1,C4b,Capg,Car8,Ccbe1,Ccdc80,Ccl19,Ccl21c,Cd109,Cd248,Cd300a,Cd44,Cd84,Cdh11,Cfh,Clec11a,Clec3b,Clec7a,Col16a1,Col1a1,Col1a2,Col23a1,Col3a1,Col6a1,Cotl1,Cpxm1,Cpxm2,Csf1r,Ctsh,Ctsk,Cxcl1,Cyba,Cybb,Dbn1,Dcn,Enpp3,Entpd2,Ephb2,F10,F3,Fbln1,Fbln2,Fbn1,Fcgr2b,Fcgr4,Fgr,Flrt2,Folr2,Galns,Galnt6,Gas7,Gdf6,Gdf7,Glg1,Gpr39,Gsn,Gusb,Hck,Heg1,Hexb,Hk3,Hpgds,Hpse,Icam1,Igfbp4,Il6ra,Itga11,Itgax,Itgb2,Itgb4,Jade2,Lama2,Lbp,Lcp1,Lgals3,Loxl2,Loxl4,Lrp1,Lrp4,Lyz2,Man1a,Man2b1,Man2b2,Matn2,Mmp2,Myo1f,Myof,Nbl1,Nceh1,Nckap1l,Ntn4,Nucb2,Olfml2a,Pamr1,Pcolce,Pcolce2,Pdgfra,Pdpn,Pik3ap1,Pik3r5,Pirb,Plat,Plec,Pltp,Plvap,Procr,Ptafr,Qpct,Rab7b,Runx1,S100a4,S1pr2,Sdc3,Sele,Selp,Sfrp1,Sfrp4,Sirpa,Slamf7,Slamf8,Slc11a1,Smoc2,Soat1,Spi1,Spon1,Ssc5d,Stab1,Stac2,Steap3,Sulf1,Sulf2,Svep1,Syk,Tbxas1,Tgfbi,Tgfbr2,Tlr13,Tlr2,Tlr9,Tnfaip2,Tnfrsf1b,Tyrobp,Unc93b1,Vat1,Vcam1,Vwf,Wisp1,Wnt9b
GO:0005518	collagen binding	9	60	5.63e-06	ENSMUSP00000015498,ENSMUSP00000015664,ENSMUSP00000017590,ENSMUSP00000031731,ENSMUSP00000034774,ENSMUSP00000037719,ENSMUSP00000100924,ENSMUSP00000107873,ENSMUSP00000117636	C1qtnf1,Ccbe1,Ctsk,Dcn,Itga11,Pcolce,Pcolce2,Tgfbi,Vwf
GO:0005044	scavenger receptor activity	8	44	6.80e-06	ENSMUSP00000020169,ENSMUSP00000022610,ENSMUSP00000022660,ENSMUSP00000029603,ENSMUSP00000046199,ENSMUSP00000050119,ENSMUSP00000052126,ENSMUSP00000125803	Ackr2,Enpp3,Loxl2,Loxl4,Prss12,Scara5,Ssc5d,Stab1
