#term ID	term description	observed gene count	background gene count	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
mmu04610	Complement and coagulation cascades	16	88	8.58e-12	ENSMUSP00000000299,ENSMUSP00000023994,ENSMUSP00000025229,ENSMUSP00000025230,ENSMUSP00000029140,ENSMUSP00000029771,ENSMUSP00000033053,ENSMUSP00000033941,ENSMUSP00000036747,ENSMUSP00000040246,ENSMUSP00000048092,ENSMUSP00000063707,ENSMUSP00000068389,ENSMUSP00000069418,ENSMUSP00000107607,ENSMUSP00000107873	C1qb,C1qc,C1ra,C2,C3ar1,C4b,Cfb,Cfh,F10,F3,Itgax,Itgb2,Plat,Procr,Serping1,Vwf
mmu05150	Staphylococcus aureus infection	13	50	2.01e-11	ENSMUSP00000000299,ENSMUSP00000025229,ENSMUSP00000025230,ENSMUSP00000036747,ENSMUSP00000040246,ENSMUSP00000048092,ENSMUSP00000063707,ENSMUSP00000069418,ENSMUSP00000070925,ENSMUSP00000077873,ENSMUSP00000083587,ENSMUSP00000107607,ENSMUSP00000123924	C1qb,C1qc,C1ra,C2,C3ar1,C4b,Cfb,Cfh,Fcgr4,Icam1,Itgb2,Ptafr,Selp
mmu04142	Lysosome	12	123	2.64e-06	ENSMUSP00000001802,ENSMUSP00000005173,ENSMUSP00000015171,ENSMUSP00000015664,ENSMUSP00000021607,ENSMUSP00000022169,ENSMUSP00000026613,ENSMUSP00000027368,ENSMUSP00000034121,ENSMUSP00000034915,ENSMUSP00000104294,ENSMUSP00000118415	Cd68,Ctsh,Ctsk,Galns,Gusb,Hexb,Laptm5,Lgmn,Man2b1,Naglu,Sgsh,Slc11a1
mmu04933	AGE-RAGE signaling pathway in diabetic complications	11	100	2.64e-06	ENSMUSP00000001547,ENSMUSP00000015484,ENSMUSP00000027874,ENSMUSP00000029574,ENSMUSP00000029771,ENSMUSP00000031668,ENSMUSP00000034187,ENSMUSP00000062333,ENSMUSP00000083587,ENSMUSP00000084282,ENSMUSP00000085192	Col1a1,Col1a2,Col3a1,Col4a4,Cybb,F3,Icam1,Mmp2,Sele,Tgfbr2,Vcam1
mmu05144	Malaria	8	45	4.71e-06	ENSMUSP00000000299,ENSMUSP00000027874,ENSMUSP00000029574,ENSMUSP00000029623,ENSMUSP00000044004,ENSMUSP00000082207,ENSMUSP00000083587,ENSMUSP00000123924	Icam1,Itgb2,Lrp1,Sele,Selp,Tlr2,Tlr9,Vcam1
mmu04380	Osteoclast differentiation	11	122	1.01e-05	ENSMUSP00000002180,ENSMUSP00000015664,ENSMUSP00000017604,ENSMUSP00000025523,ENSMUSP00000032800,ENSMUSP00000062333,ENSMUSP00000077546,ENSMUSP00000077873,ENSMUSP00000099491,ENSMUSP00000101121,ENSMUSP00000113852	Csf1r,Ctsk,Cyba,Fcgr4,Lilrb4,Pirb,Sirpa,Spi1,Syk,Tgfbr2,Tyrobp
mmu00531	Glycosaminoglycan degradation	6	21	1.17e-05	ENSMUSP00000001802,ENSMUSP00000005173,ENSMUSP00000015171,ENSMUSP00000022169,ENSMUSP00000026613,ENSMUSP00000044072	Galns,Gusb,Hexb,Hpse,Naglu,Sgsh
mmu04512	ECM-receptor interaction	9	81	1.80e-05	ENSMUSP00000001147,ENSMUSP00000001547,ENSMUSP00000005218,ENSMUSP00000031668,ENSMUSP00000034774,ENSMUSP00000084282,ENSMUSP00000090304,ENSMUSP00000102068,ENSMUSP00000107873	Cd44,Col1a1,Col1a2,Col4a4,Col6a1,Itga11,Itgb4,Lama2,Vwf
mmu05146	Amoebiasis	9	105	0.00012	ENSMUSP00000000299,ENSMUSP00000001547,ENSMUSP00000029623,ENSMUSP00000031668,ENSMUSP00000065456,ENSMUSP00000084282,ENSMUSP00000085192,ENSMUSP00000090304,ENSMUSP00000105922	Col1a1,Col1a2,Col3a1,Col4a4,Itgb2,Lama2,Rab7b,Serpinb6b,Tlr2
mmu04974	Protein digestion and absorption	8	90	0.00027	ENSMUSP00000001147,ENSMUSP00000001547,ENSMUSP00000031668,ENSMUSP00000071662,ENSMUSP00000084282,ENSMUSP00000085192,ENSMUSP00000099981,ENSMUSP00000105846	Col12a1,Col14a1,Col15a1,Col1a1,Col1a2,Col3a1,Col4a4,Col6a1
mmu04151	PI3K-Akt signaling pathway	15	349	0.00030	ENSMUSP00000001147,ENSMUSP00000001547,ENSMUSP00000021283,ENSMUSP00000025523,ENSMUSP00000029559,ENSMUSP00000029623,ENSMUSP00000031668,ENSMUSP00000034774,ENSMUSP00000052777,ENSMUSP00000084282,ENSMUSP00000090304,ENSMUSP00000102068,ENSMUSP00000107873,ENSMUSP00000113852,ENSMUSP00000127173	Col1a1,Col1a2,Col4a4,Col6a1,Csf1r,Il6ra,Itga11,Itgb4,Lama2,Pdgfra,Pik3ap1,Pik3r5,Syk,Tlr2,Vwf
mmu05133	Pertussis	7	74	0.00053	ENSMUSP00000000299,ENSMUSP00000023994,ENSMUSP00000025230,ENSMUSP00000036747,ENSMUSP00000040246,ENSMUSP00000063707,ENSMUSP00000069418	C1qb,C1qc,C1ra,C2,C4b,Itgb2,Serping1
mmu04510	Focal adhesion	9	195	0.0072	ENSMUSP00000001147,ENSMUSP00000001547,ENSMUSP00000031668,ENSMUSP00000034774,ENSMUSP00000084282,ENSMUSP00000090304,ENSMUSP00000102068,ENSMUSP00000107873,ENSMUSP00000127173	Col1a1,Col1a2,Col4a4,Col6a1,Itga11,Itgb4,Lama2,Pdgfra,Vwf
mmu04611	Platelet activation	7	122	0.0077	ENSMUSP00000001547,ENSMUSP00000003017,ENSMUSP00000021283,ENSMUSP00000031668,ENSMUSP00000085192,ENSMUSP00000107873,ENSMUSP00000113852	Col1a1,Col1a2,Col3a1,Pik3r5,Syk,Tbxas1,Vwf
mmu05143	African trypanosomiasis	4	31	0.0077	ENSMUSP00000027874,ENSMUSP00000029574,ENSMUSP00000082207,ENSMUSP00000083587	Icam1,Sele,Tlr9,Vcam1
mmu05205	Proteoglycans in cancer	9	199	0.0077	ENSMUSP00000001547,ENSMUSP00000005218,ENSMUSP00000018630,ENSMUSP00000029623,ENSMUSP00000031668,ENSMUSP00000034187,ENSMUSP00000044072,ENSMUSP00000064131,ENSMUSP00000100924	Cd44,Col1a1,Col1a2,Dcn,Gpc3,Hpse,Mmp2,Tlr2,Wnt9b
mmu05322	Systemic lupus erythematosus	6	92	0.0088	ENSMUSP00000025230,ENSMUSP00000036747,ENSMUSP00000040246,ENSMUSP00000063707,ENSMUSP00000069418,ENSMUSP00000077873	C1qb,C1qc,C1ra,C2,C4b,Fcgr4
mmu05140	Leishmaniasis	5	65	0.0112	ENSMUSP00000000299,ENSMUSP00000015484,ENSMUSP00000017604,ENSMUSP00000029623,ENSMUSP00000077873	Cyba,Cybb,Fcgr4,Itgb2,Tlr2
