#term ID	term description	observed gene count	background gene count	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0005518	collagen binding	12	60	1.88e-07	ENSMUSP00000000500,ENSMUSP00000005532,ENSMUSP00000015498,ENSMUSP00000015664,ENSMUSP00000017590,ENSMUSP00000031731,ENSMUSP00000034774,ENSMUSP00000037719,ENSMUSP00000100924,ENSMUSP00000102320,ENSMUSP00000107873,ENSMUSP00000117636	C1qtnf1,Ccbe1,Ctsk,Dcn,Itga11,Nid1,Pcolce,Pcolce2,Pdgfb,Podn,Tgfbi,Vwf
GO:0008137	NADH dehydrogenase (ubiquinone) activity	7	26	8.61e-05	ENSMUSP00000014438,ENSMUSP00000023851,ENSMUSP00000032882,ENSMUSP00000037341,ENSMUSP00000101003,ENSMUSP00000105796,ENSMUSP00000136313	Ndufa12,Ndufa13,Ndufa2,Ndufa5,Ndufb7,Ndufc2,Ndufs7
GO:0009055	electron transfer activity	9	65	8.61e-05	ENSMUSP00000014457,ENSMUSP00000015484,ENSMUSP00000020372,ENSMUSP00000021522,ENSMUSP00000026561,ENSMUSP00000096193,ENSMUSP00000115419,ENSMUSP00000124523,ENSMUSP00000136313	Cox6c,Cox7a1,Cox7c,Cox8b,Cybb,Cycs,Glrx5,Ndufa12,Uqcr11
GO:0016651	oxidoreductase activity, acting on NAD(P)H	10	82	8.61e-05	ENSMUSP00000000260,ENSMUSP00000014438,ENSMUSP00000015484,ENSMUSP00000023851,ENSMUSP00000032882,ENSMUSP00000037341,ENSMUSP00000096753,ENSMUSP00000101003,ENSMUSP00000105796,ENSMUSP00000136313	Cybb,Gmpr,Ndufa12,Ndufa13,Ndufa2,Ndufa5,Ndufb7,Ndufc2,Ndufs7,Nnt
GO:0050840	extracellular matrix binding	9	56	8.61e-05	ENSMUSP00000005532,ENSMUSP00000020204,ENSMUSP00000037719,ENSMUSP00000048334,ENSMUSP00000070847,ENSMUSP00000099375,ENSMUSP00000100924,ENSMUSP00000113115,ENSMUSP00000127615	Cd248,Dcn,Fbln2,Itga2b,Nid1,Ntn4,Slit2,Spock2,Tgfbi
GO:0005539	glycosaminoglycan binding	13	184	0.00028	ENSMUSP00000015498,ENSMUSP00000023610,ENSMUSP00000024660,ENSMUSP00000026890,ENSMUSP00000028633,ENSMUSP00000031731,ENSMUSP00000055599,ENSMUSP00000100924,ENSMUSP00000105953,ENSMUSP00000107607,ENSMUSP00000113115,ENSMUSP00000127615,ENSMUSP00000133302	Adamts1,Apoe,Cfh,Clec3b,Dcn,Egflam,Fbln7,Fbn1,Pcolce,Pcolce2,Slit2,Smoc2,Spock2
GO:0005509	calcium ion binding	23	594	0.0012	ENSMUSP00000003843,ENSMUSP00000005532,ENSMUSP00000008297,ENSMUSP00000020169,ENSMUSP00000022660,ENSMUSP00000024660,ENSMUSP00000026890,ENSMUSP00000028633,ENSMUSP00000032895,ENSMUSP00000044858,ENSMUSP00000045856,ENSMUSP00000048334,ENSMUSP00000054583,ENSMUSP00000055599,ENSMUSP00000063707,ENSMUSP00000070847,ENSMUSP00000074681,ENSMUSP00000105953,ENSMUSP00000113115,ENSMUSP00000117636,ENSMUSP00000125531,ENSMUSP00000127615,ENSMUSP00000128202	C1ra,C1s1,Ccbe1,Cd248,Cdh11,Clec3b,Clstn3,Crtac1,Egflam,Enpp3,Fbln1,Fbln2,Fbln7,Fbn1,Loxl2,Man1a,Matn2,Nid1,Nucb2,Slit2,Smoc2,Spock2,Svep1
GO:0016491	oxidoreductase activity	25	700	0.0017	ENSMUSP00000000260,ENSMUSP00000014438,ENSMUSP00000014457,ENSMUSP00000015484,ENSMUSP00000020372,ENSMUSP00000021522,ENSMUSP00000022660,ENSMUSP00000023851,ENSMUSP00000026561,ENSMUSP00000032882,ENSMUSP00000032887,ENSMUSP00000034469,ENSMUSP00000035065,ENSMUSP00000037341,ENSMUSP00000041380,ENSMUSP00000088857,ENSMUSP00000096193,ENSMUSP00000096753,ENSMUSP00000101003,ENSMUSP00000105796,ENSMUSP00000111081,ENSMUSP00000115419,ENSMUSP00000124523,ENSMUSP00000125803,ENSMUSP00000136313	Chchd4,Coq7,Cox6c,Cox7a1,Cox7c,Cox8b,Cp,Cybb,Cycs,Egln1,Glrx5,Gmpr,Loxl2,Loxl4,Ndufa12,Ndufa13,Ndufa2,Ndufa5,Ndufb7,Ndufc2,Ndufs7,Nnt,Ptgs2,Steap4,Uqcr11
GO:0008201	heparin binding	10	139	0.0022	ENSMUSP00000015498,ENSMUSP00000023610,ENSMUSP00000024660,ENSMUSP00000026890,ENSMUSP00000028633,ENSMUSP00000031731,ENSMUSP00000105953,ENSMUSP00000107607,ENSMUSP00000127615,ENSMUSP00000133302	Adamts1,Apoe,Cfh,Clec3b,Fbln7,Fbn1,Pcolce,Pcolce2,Slit2,Smoc2
GO:0019838	growth factor binding	10	138	0.0022	ENSMUSP00000000500,ENSMUSP00000017637,ENSMUSP00000020329,ENSMUSP00000029559,ENSMUSP00000040187,ENSMUSP00000085192,ENSMUSP00000091330,ENSMUSP00000104067,ENSMUSP00000127173,ENSMUSP00000131355	Cd109,Col3a1,Egfr,Esm1,Glg1,Igfbp4,Il6ra,Pdgfb,Pdgfra,Rps19
GO:0043167	ion binding	106	5302	0.0022	ENSMUSP00000000260,ENSMUSP00000002881,ENSMUSP00000003843,ENSMUSP00000005532,ENSMUSP00000005824,ENSMUSP00000008297,ENSMUSP00000015484,ENSMUSP00000015498,ENSMUSP00000016672,ENSMUSP00000020169,ENSMUSP00000020329,ENSMUSP00000020440,ENSMUSP00000020851,ENSMUSP00000020948,ENSMUSP00000021114,ENSMUSP00000021522,ENSMUSP00000022120,ENSMUSP00000022287,ENSMUSP00000022660,ENSMUSP00000023289,ENSMUSP00000023610,ENSMUSP00000024660,ENSMUSP00000025230,ENSMUSP00000025288,ENSMUSP00000025523,ENSMUSP00000025906,ENSMUSP00000026890,ENSMUSP00000027581,ENSMUSP00000028328,ENSMUSP00000028633,ENSMUSP00000028897,ENSMUSP00000029771,ENSMUSP00000031002,ENSMUSP00000031731,ENSMUSP00000032233,ENSMUSP00000032462,ENSMUSP00000032887,ENSMUSP00000032895,ENSMUSP00000033149,ENSMUSP00000033185,ENSMUSP00000033717,ENSMUSP00000034146,ENSMUSP00000034187,ENSMUSP00000034469,ENSMUSP00000034497,ENSMUSP00000034588,ENSMUSP00000034774,ENSMUSP00000034945,ENSMUSP00000035065,ENSMUSP00000035458,ENSMUSP00000036338,ENSMUSP00000036710,ENSMUSP00000037025,ENSMUSP00000039486,ENSMUSP00000040060,ENSMUSP00000040171,ENSMUSP00000044858,ENSMUSP00000045856,ENSMUSP00000046453,ENSMUSP00000047015,ENSMUSP00000047778,ENSMUSP00000047855,ENSMUSP00000048334,ENSMUSP00000050156,ENSMUSP00000054086,ENSMUSP00000054583,ENSMUSP00000055599,ENSMUSP00000057796,ENSMUSP00000063660,ENSMUSP00000063707,ENSMUSP00000066554,ENSMUSP00000068007,ENSMUSP00000070709,ENSMUSP00000070847,ENSMUSP00000074681,ENSMUSP00000074872,ENSMUSP00000078047,ENSMUSP00000081455,ENSMUSP00000084586,ENSMUSP00000085192,ENSMUSP00000088857,ENSMUSP00000090672,ENSMUSP00000091692,ENSMUSP00000093972,ENSMUSP00000097860,ENSMUSP00000099375,ENSMUSP00000101003,ENSMUSP00000101472,ENSMUSP00000104091,ENSMUSP00000105796,ENSMUSP00000105953,ENSMUSP00000107607,ENSMUSP00000111081,ENSMUSP00000113115,ENSMUSP00000117636,ENSMUSP00000118387,ENSMUSP00000124523,ENSMUSP00000125531,ENSMUSP00000125803,ENSMUSP00000126298,ENSMUSP00000127173,ENSMUSP00000127615,ENSMUSP00000128202,ENSMUSP00000128674,ENSMUSP00000133302,ENSMUSP00000133815	AI462493,Abca6,Abca8a,Abca8b,Abca9,Acot12,Adamts1,Adamts12,Adamts2,Apoa1,Apoa2,Apoc1,Apoe,C1ra,C1s1,C2,Cars2,Ccbe1,Cd248,Cdh11,Cfh,Chkb,Churc1,Clec3b,Clstn3,Col3a1,Coq7,Cox11,Cox17,Cp,Cpxm1,Cpxm2,Crtac1,Csf1r,Cybb,Cycs,Egflam,Egfr,Egln1,Enpp3,Entpd2,Epha3,Ephb2,Esrra,F3,Fabp3,Fam96a,Fbln1,Fbln2,Fbln7,Fbn1,Ffar4,Folr2,Fst,Galk1,Glrx5,Gmpr,Gpr39,Hccs,Hhip,Hpx,Hspa1a,Hspa1b,Hunk,Itga11,Itga2b,Lars2,Loxl2,Loxl4,Man1a,Man2b2,Mapkapk2,Matn2,Mcee,Mmp2,Mmp3,Mob2,Myh7b,Naalad2,Ndufa13,Ndufs7,Nid1,Nucb2,Nudt14,Nudt19,Pcolce,Pcolce2,Pde4a,Pdgfra,Ptgs2,Rnf126,Slfn8,Slit2,Smoc2,Spock2,Stard5,Steap4,Svep1,Timm13,Timm8a1,Timm9,Timp4,Tuba8,Ucp1,Zfp521,Zfp568
GO:0071813	lipoprotein particle binding	5	25	0.0022	ENSMUSP00000005824,ENSMUSP00000023243,ENSMUSP00000034588,ENSMUSP00000044248,ENSMUSP00000133302	Apoa1,Apoa2,Apoe,Gpihbp1,Scarf1
GO:0005044	scavenger receptor activity	6	44	0.0024	ENSMUSP00000020169,ENSMUSP00000022610,ENSMUSP00000022660,ENSMUSP00000029603,ENSMUSP00000044248,ENSMUSP00000125803	Enpp3,Loxl2,Loxl4,Prss12,Scara5,Scarf1
GO:0003735	structural constituent of ribosome	10	153	0.0034	ENSMUSP00000024486,ENSMUSP00000030365,ENSMUSP00000032485,ENSMUSP00000032841,ENSMUSP00000044417,ENSMUSP00000044497,ENSMUSP00000053033,ENSMUSP00000062066,ENSMUSP00000104067,ENSMUSP00000115512	Mrpl12,Mrpl15,Mrpl34,Mrpl37,Mrpl46,Mrpl51,Mrps12,Mrps23,Mrps7,Rps19
GO:0044877	protein-containing complex binding	32	1094	0.0034	ENSMUSP00000000500,ENSMUSP00000005532,ENSMUSP00000005824,ENSMUSP00000015498,ENSMUSP00000015664,ENSMUSP00000017590,ENSMUSP00000020329,ENSMUSP00000022287,ENSMUSP00000023243,ENSMUSP00000028633,ENSMUSP00000031731,ENSMUSP00000034497,ENSMUSP00000034588,ENSMUSP00000034774,ENSMUSP00000037719,ENSMUSP00000040187,ENSMUSP00000044248,ENSMUSP00000051965,ENSMUSP00000054583,ENSMUSP00000065352,ENSMUSP00000085192,ENSMUSP00000090672,ENSMUSP00000099375,ENSMUSP00000099758,ENSMUSP00000100924,ENSMUSP00000101472,ENSMUSP00000102320,ENSMUSP00000104067,ENSMUSP00000107873,ENSMUSP00000117636,ENSMUSP00000127173,ENSMUSP00000133302	Apoa1,Apoa2,Apoe,C1qtnf1,Ccbe1,Col3a1,Ctsk,Dcn,Egfr,Ephb2,Esm1,Exoc4,Fbln1,Fbn1,Flcn,Fst,Gpihbp1,Itga11,Itga2b,Mmp3,Myh7b,Ndufa8,Nid1,Pcolce,Pcolce2,Pdgfb,Pdgfra,Podn,Rps19,Scarf1,Tgfbi,Vwf
