#term ID	term description	observed gene count	background gene count	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0005509	calcium ion binding	31	594	3.3600000000000004e-09	S100a4,Man1a,Enpp3,Loxl2,Runx1,Smoc2,Anxa1,Clec3b,Sele,Gsn,Pamr1,Fbn1,Lrp4,Hpgds,Nucb2,Lrp1,Svep1,Stab1,Fbln2,Fbln1,C1ra,F10,Cd248,Cdh11,Sulf2,Lcp1,Ccbe1,Heg1,Selp,Matn2,Sulf1	S100a4,Man1a,Enpp3,Loxl2,Runx1,Smoc2,Anxa1,Clec3b,Sele,Gsn,Pamr1,Fbn1,Lrp4,Hpgds,Nucb2,Lrp1,Svep1,Stab1,Fbln2,Fbln1,C1ra,F10,Cd248,Cdh11,Sulf2,Lcp1,Ccbe1,Heg1,Selp,Matn2,Sulf1
GO:0005539	glycosaminoglycan binding	16	184	3.48e-07	Cd44,Wisp1,Pcolce2,Smoc2,Clec3b,Fbn1,Tlr2,Pcolce,Sfrp1,Stab1,Tgfbr2,Ccdc80,Col23a1,Dcn,Cfh,Selp	Cd44,Wisp1,Pcolce2,Smoc2,Clec3b,Fbn1,Tlr2,Pcolce,Sfrp1,Stab1,Tgfbr2,Ccdc80,Col23a1,Dcn,Cfh,Selp
GO:0044877	protein-containing complex binding	37	1094	1.24e-06	Itgb2,Wisp1,Pcolce2,Ctsk,C1qtnf1,Pik3r5,Dbn1,Fcgr2b,Gsn,Fbn1,Vcam1,Tlr2,Fgr,Pcolce,Itga11,Ctsh,Nckap1l,Col16a1,Tgfbi,Lrp1,Stab1,S1pr2,Fbln1,Pirb,Fcgr4,Icam1,Col3a1,Dcn,Ephb2,Gas7,Vwf,Capg,Syk,Lgals3,Lcp1,Ccbe1,Pdgfra	Itgb2,Wisp1,Pcolce2,Ctsk,C1qtnf1,Pik3r5,Dbn1,Fcgr2b,Gsn,Fbn1,Vcam1,Tlr2,Fgr,Pcolce,Itga11,Ctsh,Nckap1l,Col16a1,Tgfbi,Lrp1,Stab1,S1pr2,Fbln1,Pirb,Fcgr4,Icam1,Col3a1,Dcn,Ephb2,Gas7,Vwf,Capg,Syk,Lgals3,Lcp1,Ccbe1,Pdgfra
GO:0005102	signaling receptor binding	44	1515	2.48e-06	S100a4,Ace,Hck,Clec11a,Cd44,Wisp1,Lbp,Wnt9b,Gusb,Fbn1,Lrp4,Il6ra,Vcam1,Tlr2,Pdpn,Fgr,Cxcl1,Tyrobp,Nucb2,Plat,Sfrp1,Col16a1,Tgfbi,Gdf7,Nbl1,S1pr2,Fbln1,Flrt2,Tgfbr2,Gdf6,Tlr9,Icam1,Col3a1,Lama2,Ccl19,Ephb2,Itgb4,Vwf,Syk,Lgals3,Lcp1,Unc93b1,Pdgfra,Ccl21c	S100a4,Ace,Hck,Clec11a,Cd44,Wisp1,Lbp,Wnt9b,Gusb,Fbn1,Lrp4,Il6ra,Vcam1,Tlr2,Pdpn,Fgr,Cxcl1,Tyrobp,Nucb2,Plat,Sfrp1,Col16a1,Tgfbi,Gdf7,Nbl1,S1pr2,Fbln1,Flrt2,Tgfbr2,Gdf6,Tlr9,Icam1,Col3a1,Lama2,Ccl19,Ephb2,Itgb4,Vwf,Syk,Lgals3,Lcp1,Unc93b1,Pdgfra,Ccl21c
GO:0005178	integrin binding	12	114	2.48e-06	Wisp1,Fbn1,Vcam1,Col16a1,Tgfbi,S1pr2,Fbln1,Icam1,Col3a1,Vwf,Syk,Lcp1	Wisp1,Fbn1,Vcam1,Col16a1,Tgfbi,S1pr2,Fbln1,Icam1,Col3a1,Vwf,Syk,Lcp1
GO:0030246	carbohydrate binding	17	265	2.5e-06	Clec11a,Enpp3,Hexb,Loxl2,Gusb,Clec3b,Sele,Man2b2,Man2b1,Hk3,Galnt6,C4b,Cd248,Atrnl1,Clec7a,Lgals3,Selp	Clec11a,Enpp3,Hexb,Loxl2,Gusb,Clec3b,Sele,Man2b2,Man2b1,Hk3,Galnt6,C4b,Cd248,Atrnl1,Clec7a,Lgals3,Selp
GO:0038024	cargo receptor activity	10	79	5.5e-06	Enpp3,Scara5,Loxl2,Prss12,Lrp1,Stab1,Ackr2,Ssc5d,Folr2,Loxl4	Enpp3,Scara5,Loxl2,Prss12,Lrp1,Stab1,Ackr2,Ssc5d,Folr2,Loxl4
GO:0005488	binding	167	10884	5.59e-06	Itgb2,S100a4,Col6a1,Col1a1,Ace,Spi1,Sfrp4,Tbxas1,Hck,Man1a,Clec11a,Cd44,Wisp1,Galns,Aldh1a3,Cybb,Pcolce2,Ctsk,Lbp,Stac2,C1qtnf1,Cyba,Igfbp4,Wnt9b,Enpp3,Ntn4,Jade2,Abcc3,Pik3r5,Dbn1,Hexb,Loxl2,Runx1,Smoc2,Abcg1,C2,Csf1r,Anxa1,Gusb,Clec3b,Slc11a1,Gpr39,Sele,Fcgr2b,Gsn,Entpd2,Pamr1,Fbn1,Lrp4,Cpxm1,Procr,Il6ra,Vcam1,Tlr2,F3,Pdpn,Tnfrsf1b,Fgr,Man2b2,Cxcl1,Col1a2,Pcolce,Hpgds,Tyrobp,Nucb2,Itgax,Cpxm2,Plat,Sfrp1,Man2b1,Mmp2,Cotl1,Itga11,Ctsh,Nckap1l,Plvap,Col16a1,Abca9,Tgfbi,Gdf7,Qpct,Adamts2,C1qb,Spon1,Tlr13,Bace2,Lrp1,Hpse,Myof,Nbl1,Svep1,Nceh1,Stab1,C3ar1,Fbln2,Vat1,Ackr2,Hk3,Ssc5d,Pik3ap1,S1pr2,Fbln1,Galnt6,Olfml2a,Pltp,Flrt2,Tgfbr2,Gdf6,Car8,C1ra,Rab7b,Sdc3,Slamf8,F10,C4b,Cd248,Ptafr,Cdh11,Plec,Atrnl1,Pirb,Fcgr4,Tlr9,Icam1,Myo1f,Col3a1,Adamtsl2,Lyz2,Lama2,Cd109,Folr2,Aff3,Ccdc80,Abca8a,Sirpa,Tnfaip2,Col23a1,Ccl19,Dcn,Ephb2,Itgb4,Cd300a,Anpep,Gas7,Sulf2,Slamf7,Cfh,Clec7a,Vwf,Steap3,Capg,Syk,Lgals3,Lcp1,Ccbe1,Heg1,Cd84,Bicc1,Selp,Unc93b1,Loxl4,Pdgfra,Matn2,Glg1,Ccl21c,Sulf1,Soat1	Itgb2,S100a4,Col6a1,Col1a1,Ace,Spi1,Sfrp4,Tbxas1,Hck,Man1a,Clec11a,Cd44,Wisp1,Galns,Aldh1a3,Cybb,Pcolce2,Ctsk,Lbp,Stac2,C1qtnf1,Cyba,Igfbp4,Wnt9b,Enpp3,Ntn4,Jade2,Abcc3,Pik3r5,Dbn1,Hexb,Loxl2,Runx1,Smoc2,Abcg1,C2,Csf1r,Anxa1,Gusb,Clec3b,Slc11a1,Gpr39,Sele,Fcgr2b,Gsn,Entpd2,Pamr1,Fbn1,Lrp4,Cpxm1,Procr,Il6ra,Vcam1,Tlr2,F3,Pdpn,Tnfrsf1b,Fgr,Man2b2,Cxcl1,Col1a2,Pcolce,Hpgds,Tyrobp,Nucb2,Itgax,Cpxm2,Plat,Sfrp1,Man2b1,Mmp2,Cotl1,Itga11,Ctsh,Nckap1l,Plvap,Col16a1,Abca9,Tgfbi,Gdf7,Qpct,Adamts2,C1qb,Spon1,Tlr13,Bace2,Lrp1,Hpse,Myof,Nbl1,Svep1,Nceh1,Stab1,C3ar1,Fbln2,Vat1,Ackr2,Hk3,Ssc5d,Pik3ap1,S1pr2,Fbln1,Galnt6,Olfml2a,Pltp,Flrt2,Tgfbr2,Gdf6,Car8,C1ra,Rab7b,Sdc3,Slamf8,F10,C4b,Cd248,Ptafr,Cdh11,Plec,Atrnl1,Pirb,Fcgr4,Tlr9,Icam1,Myo1f,Col3a1,Adamtsl2,Lyz2,Lama2,Cd109,Folr2,Aff3,Ccdc80,Abca8a,Sirpa,Tnfaip2,Col23a1,Ccl19,Dcn,Ephb2,Itgb4,Cd300a,Anpep,Gas7,Sulf2,Slamf7,Cfh,Clec7a,Vwf,Steap3,Capg,Syk,Lgals3,Lcp1,Ccbe1,Heg1,Cd84,Bicc1,Selp,Unc93b1,Loxl4,Pdgfra,Matn2,Glg1,Ccl21c,Sulf1,Soat1
GO:0005518	collagen binding	9	60	5.59e-06	Pcolce2,Ctsk,C1qtnf1,Pcolce,Itga11,Tgfbi,Dcn,Vwf,Ccbe1	Pcolce2,Ctsk,C1qtnf1,Pcolce,Itga11,Tgfbi,Dcn,Vwf,Ccbe1
GO:0005044	scavenger receptor activity	8	44	6.75e-06	Enpp3,Scara5,Loxl2,Prss12,Stab1,Ackr2,Ssc5d,Loxl4	Enpp3,Scara5,Loxl2,Prss12,Stab1,Ackr2,Ssc5d,Loxl4
